Geneid	alignments
5911	2406
3843	1877
10160	1559
140432	0
100422881	0
100507587	0
8428	1168
100294005	0
6564	0
23348	1104
100289373	24
337867	740
2841	2
1880	18
100131561	0
693208	0
9375	993
171425	104
100422861	0
85416	286
7546	585
100507636	46
5095	158
87769	90
100507654	0
84899	411
259232	463
9358	33
2259	139
283480	2
283481	59
7174	402
196541	6
643677	0
93081	69
79070	49
54841	476
2073	477
121952	14
6555	0
267012	0
728192	3
1948	969
55082	1723
283483	0
728215	501
100302286	0
3981	447
84945	272
10673	14
23026	109
100505479	62273
8660	1026
1282	682
1284	878
55647	147
55739	1566
79587	361
3621	260
283487	18
55608	1012
100505494	113
100505512	0
8874	1391
100505533	1
121793	66
6656	162
100505996	150
100506016	0
122258	0
10426	244
400165	0
23250	473
100128278	0
100506063	2
100289410	15
23263	3216
2155	15
2159	44
8858	3
55795	232
100506079	21
8451	652
3916	2822
79774	68
113622	82
55208	334
55002	1045
7027	1016
496	0
6011	0
100130386	5
348013	12
2621	1012
650669	0
100506394	72
643365	2
22821	848
8881	866
65110	948
283489	203
100132257	0
440153	0
404785	0
100506092	0
100506303	1
100506350	1
100506225	7
100506179	3
440157	15
642477	12
100506616	0
641455	1
441669	0
441670	0
390429	0
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	129
57820	350
100113391	0
85495	8
10038	321
7011	352
123103	1
55644	353
328	973
90809	608
4860	304
338879	0
390443	0
122651	0
493901	0
341799	0
283	16
6038	125
10876	0
64184	0
6039	11
6035	1312
100507513	4
6037	0
643332	0
6036	0
64745	277
29986	4
57447	63339
122664	12
440163	0
84659	2
122665	0
55701	1310
51222	744
643382	26
390445	0
100505493	727
3183	3403
57096	7
11198	943
57680	814
692053	0
319103	0
84932	453
9878	812
56339	350
6297	1730
26533	0
28693	0
26534	0
28692	0
26686	0
28691	0
28690	0
28689	0
28688	0
6956	0
28686	0
28685	0
28678	0
28676	0
28674	2
28684	0
28683	0
28671	0
28673	0
28682	1
28670	0
28669	2
28677	0
28672	0
28680	1
28667	0
28666	0
28665	0
28664	2
28663	0
28662	0
28661	0
28660	2
28518	1
28659	0
28658	0
28657	1
28679	0
28655	0
28653	0
28652	0
28656	0
28648	0
28647	0
28646	0
28644	0
28643	0
28642	0
28641	0
28640	0
28517	0
28525	0
28524	0
28523	0
28522	1
28519	0
28521	0
28520	0
28526	32
28516	0
28694	0
28696	0
28697	0
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	0
28718	0
28719	0
28720	0
28721	0
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	0
28746	0
28747	0
28748	0
28749	0
28750	0
28751	0
28752	0
28753	0
28754	0
28755	56
1603	1376
63874	761
5018	501
9056	18
122704	248
4323	381
26020	1632
161253	16
55147	712
100505758	5
10419	199
54930	235
84962	213
60686	107
5693	1369
122706	0
64403	229
22985	1542
55017	373
100128908	2
1053	0
23428	352
100507650	1
57594	109
90673	610
599	4384
8106	3083
51310	3581
10278	761
64806	0
116173	414
4624	0
406990	0
4625	26
100126336	0
25983	173
100505868	310
79178	648
8906	661
84502	3300
10202	3
414767	0
55449	302
10901	116
317749	108
728635	17
90668	141
9362	930
4901	68
5106	189
80344	1946
161247	13
5720	448
51016	174
5721	122
55072	382
10379	896
9985	217
79711	101
10548	494
283629	46
29082	809
145553	118
4738	839
51292	556
26277	619
7051	16
5875	207
115817	196
161424	138
27141	461
56413	2
1241	30
196883	66
11035	0
4776	1328
57523	418
643866	114
23351	729
56948	179
1215	0
1511	4
2999	29
3002	46
29091	209
4857	853
100505922	13
100423019	0
728755	0
100505967	2
2290	1274
387978	111
100506004	0
100506026	5
5587	358
55632	244
23256	236
1690	31
100506071	0
29966	405
693209	0
11154	162
25831	1291
25938	716
112487	318
80224	144
100506110	4
84837	382
394	5817
9472	1994
100422822	3
64067	1418
112399	1277
171546	640
55837	334
100506143	145
26865	0
26866	0
58533	849
1073	1394
11177	200
280655	108
100506157	3
6729	436
283635	813
55012	280
9692	317
5687	460
4792	847
100289251	6
84684	8
253959	446
84312	340
51562	339
253970	2
7080	0
100506237	0
26257	0
5083	4
89874	3
100129794	17
145282	25
3169	0
100499441	0
319089	0
6751	327
161198	643
283547	71
10484	553
8487	99
122553	503
5411	1410
117153	0
4253	96
254170	326
145581	195
84075	0
122525	119
54813	313
100506364	4
23116	306
55015	482
100113389	0
2287	1028
57697	51
55320	55
100506412	0
140801	0
161357	38
100422970	0
100506433	0
6235	623
6029	1188
122769	31
6166	1175
4247	256
55172	181
5427	12
122773	105
23588	505
9147	643
378706	1460
382	899
100506446	0
283551	0
100506463	0
100506499	1
196913	0
79609	96
6655	1058
79944	173
27109	176
8814	63
11183	744
51062	609
60485	465
51199	839
100506549	0
145447	9
5836	123
114088	2377
100506566	0
81542	561
283553	2
122786	554
145438	10
54331	890
51637	466
22795	164
5729	83
5732	16
57544	289
283554	170
30001	207
5706	351
6815	191
64841	246
10979	2317
80821	788
652	46
1033	8
10175	706
2764	3395
10668	433
23034	1553
2643	152
100422984	0
11169	45
122809	560
93487	1068
3958	1244
9787	2
55030	378
22863	473
387332	0
100129075	13
3895	2080
645683	2
645687	0
57161	430
54916	288
5015	0
100309464	0
10640	1306
55745	371
122830	551
55195	0
341880	12
145407	129
55860	673
5684	229
379025	705
5926	655
387990	7
26520	122
9786	157
51339	149
23002	179
64582	9
112849	99
51528	410
729665	0
6252	3047
341883	4
64430	723
51635	580
5494	1744
317761	0
4990	0
6495	64
51804	36
4331	260
57570	267
145389	102
161291	157
100506751	3
5583	307
400221	6
3091	1531
6617	102
83851	12
646113	25
100506767	4
27133	7
57381	925
122876	0
5529	234
112840	138
81537	533
23224	829
100313830	0
2100	2
441687	0
4522	401
100506245	35
9495	258
100506266	33
7597	51
22890	644
3306	1607
145376	4
26030	1049
6710	939
100506290	5
91612	1131
2877	2
376267	1339
2342	326
4149	1284
100506321	0
645431	16
2530	477
693210	0
440184	0
10243	439
161142	0
64398	806
51382	1164
1965	679
26499	0
161145	431
57475	1027
5283	260
384	294
10490	706
51109	1739
145226	17
23503	389
5890	16
677	3119
400223	28
87	1365
8816	1059
55218	942
57452	679
2079	844
55334	1041
400224	7
56936	28
9766	476
100289511	11
6430	2454
6554	3
100506358	0
64093	1176
6547	188
145241	0
51241	567
55333	1071
8747	0
8748	2
10001	163
23508	280
4293	43
100506411	53
22990	758
89919	1
319139	0
145474	1
26037	675
9628	207
8110	74
26094	77
53349	371
58517	1410
5663	893
89932	1337
100287558	10
8650	795
399671	27
79697	104
641371	574
10965	571
122970	49
641372	24
83544	1141
9240	2594
91748	471
100506476	48
100506498	0
145482	541
57862	480
145483	93
51004	159
957	44
80127	119
100506517	1871
4329	2861
91750	142
338917	0
5826	380
55237	0
646658	75
10577	668
122961	285
4053	213
9870	609
51077	349
56252	863
100506536	11
283571	20
1743	851
83694	455
5228	315
8892	378
27030	331
97	148
79696	51
91754	1534
10972	2651
2353	1078
100287415	0
122953	396
10538	1
55640	40
11161	736
23093	209
7043	517
112752	145
55668	85
2103	4
22846	1083
100506624	13
100506603	79
23357	559
145497	0
64207	645
85457	2011
283576	652
57156	249
58157	741
100302236	0
29954	608
2954	128
283578	31
161394	10
122945	8
63894	304
10598	862
145501	10
9517	364
8846	66
81892	282
22938	392
283579	1
57143	110
9369	418
693127	0
100131580	0
1734	7831
145508	45
7253	11
2957	72
677845	0
100506659	9
85439	150
100506700	0
6400	1355
100506731	11
23768	1096
100506718	7
2581	963
8477	24
54207	137
55812	130
11099	537
79882	665
161436	160
123016	265
1112	1302
100506750	0
100506777	2
400236	23
29018	0
100506792	2
90141	24
55775	96
56659	7
5700	297
55051	121
801	28719
400238	8
145567	970
100506832	0
100506817	0
283588	60
9252	204
80017	1619
100124539	0
8111	43
440193	160
55671	662
650662	0
79820	0
123036	65
10516	383
9321	384
4287	226
4707	384
53981	554
123041	241
79890	255
5641	285
9950	471
1113	949
3705	6452
319085	0
64112	1516
26175	145
84520	150
55148	751
55727	515
57578	322
341947	1
145270	23
283592	53
90050	262
51676	103
100506919	7
256369	0
78990	51
57062	1655
122509	198
3429	1460
83982	692
57718	374
51156	1
866	0
390502	0
5265	23
256394	0
327657	0
145264	0
5267	0
5104	0
12	39
388007	0
145258	0
23405	1261
100422981	0
400242	155
79789	852
79686	89
161176	35
100506972	0
283596	78
677768	0
51218	968
100506999	0
27004	2
9623	0
8115	1
100133207	1
100507043	224
56967	4828
624	13
623	2
100130815	0
55102	734
51527	293
122481	7
10914	1683
7443	90
100129345	0
388011	19
283598	0
64919	124
84193	1440
8812	341
317762	1850
100507108	13
84439	909
10858	1505
2009	201
51466	2384
442909	0
123099	313
7528	483
123096	1421
442910	0
283600	1
7453	656
79446	107
100507124	0
57596	1345
283601	0
8788	0
55384	5392
100507152	26
768222	35
100507184	57
100507211	495
574450	0
442905	0
100126315	0
388015	3
574038	0
574034	0
406914	0
574451	0
406927	0
100288160	0
79104	9
692215	2
100507226	0
767561	0
767562	0
767563	9
767564	2
767565	0
767566	0
767567	0
767569	0
100507242	7
767577	0
767578	0
767579	2
767580	0
767581	0
767582	0
767583	0
767584	0
767585	0
767588	0
767589	0
767590	0
767591	0
767592	0
767593	0
767594	0
767595	0
767596	0
767597	0
767598	0
767599	0
767600	0
767603	0
767604	0
767605	0
767606	2
767608	0
767609	0
767610	0
767611	0
767612	2
494328	0
693121	0
407023	0
494329	0
100302250	0
442897	0
768212	0
574408	0
574409	0
574452	0
100422837	0
100126335	0
574453	0
442913	0
664615	0
724024	0
574435	0
494325	0
100126297	0
100302157	0
100302209	0
494330	0
664616	0
664612	0
100126345	0
664613	0
724025	0
619555	0
494331	0
406924	0
768214	0
574436	0
574410	0
406946	0
574454	0
494326	0
100126308	0
574413	0
574433	0
442914	0
574434	0
724026	0
100507257	89
100507277	0
64150	17
100302145	19
1735	38
145200	0
5527	1572
100507295	7
100507315	114
1778	4766
3320	15194
91833	247
5891	266
55778	352
51550	392
9895	1613
122416	351
100422954	0
23186	299
7187	197
81693	0
9578	3244
91828	2
7127	267
100131366	0
1983	4060
677811	0
4140	1000
1152	25845
115708	527
9529	685
84334	452
3831	3247
7517	336
79038	2350
23368	775
9556	1065
122402	28
647286	0
374569	0
406986	0
26153	116
400258	4
100288144	855
388021	42
64423	2320
122622	82
10572	401
207	2060
100128927	45
196872	9
283638	1400
122618	11
113146	296
122616	268
55038	75
29933	20
3714	435
256281	218
2972	775
90135	1405
23241	2818
647310	34
100507437	46
9112	803
100128343	0
1397	2216
1396	158
283643	277
80757	112
100507497	2
3494	6
3497	0
3503	1
3501	10
3493	23
3500	13
3502	0
3495	6
3507	26
100288273	0
28475	0
28476	0
28477	0
28479	0
28481	0
28483	0
28484	0
28506	0
28485	0
28489	0
28493	0
28497	0
28502	0
28507	0
28486	0
28490	0
28494	0
28498	0
28503	0
28508	0
28487	0
28491	0
28495	0
28499	0
28500	0
28504	0
28509	0
28488	0
28492	0
28496	0
28501	0
28505	0
9834	4
28510	0
28385	0
8755	0
28474	0
28473	0
28401	0
28457	0
28452	0
28472	0
28451	0
28450	0
28449	0
28448	0
28447	0
28468	0
28445	0
28444	4
28442	3
28467	0
338004	3
28455	0
28400	0
28439	2
28396	0
28434	1
28395	0
100288568	0
28432	0
28429	0
28394	0
28426	0
338005	0
28466	0
28465	0
28424	0
28423	0
28388	0
28420	0
28464	0
28392	0
28391	0
28414	0
28412	0
28461	1
28454	0
28410	0
28409	0
28408	0
28378	0
729722	0
646057	0
283755	303
727832	4
729786	0
606	3
100287326	0
100422935	0
100287399	0
646214	288
646243	3
100422906	0
339010	0
440225	0
727924	0
390538	0
283694	0
390539	0
642131	0
100302233	0
646396	4
100132979	0
283767	13
114791	206
23191	1026
81614	607
123606	2011
283683	32
339005	122
283796	3
400322	721
100132101	44
440233	2
390535	0
440243	2
653061	3
283685	0
7681	45
54551	63
4692	810
791115	0
791114	3
23742	6
6638	17
8926	0
347746	75
91380	0
8123	72
347686	0
338427	0
100506948	799
100506965	2127
338428	0
100033413	4
100033414	0
100033415	0
100033416	6
100033417	0
100033418	0
100033419	0
100033420	0
100033421	1
100033422	0
100033423	0
100033424	1
100033425	1
100033426	0
100033427	0
100033428	0
100033429	0
100033430	0
727708	0
100033431	12
100033432	5
100033433	0
100033434	0
100033435	0
100033436	1
100033438	2
100033439	2
100033820	0
100033821	0
3653	788
145624	0
338433	0
100033437	0
100033440	0
100033441	0
100033442	0
100033443	0
100033444	0
100033445	0
100033446	0
100033447	2
100033448	0
100033449	1
100033450	0
100033451	1
100033453	0
100033454	0
100033455	0
100033456	0
100033458	0
100033460	2
100033603	1
100033799	0
347745	1
100033800	0
100036563	0
100033801	0
100033802	0
100036564	0
100036565	0
100033803	0
100033804	0
100033805	0
100033806	0
100033807	0
100033808	0
100033809	3
100033810	0
100033811	2
100033812	0
100033813	0
100033814	1
100033815	0
100033816	0
100033817	0
100033818	0
100036566	1
100036567	0
100033822	0
338429	0
7337	967
57194	227
2562	950
2558	471
2567	2
100507007	4
4948	9
8924	1311
645202	2
100132565	0
283768	0
100132202	1
440248	726
653720	14
440253	115
100289656	15
100507514	6
646278	0
728310	4
321	1421
23359	355
56160	255
100130736	0
100130111	19
7082	4231
653073	8
100289637	1
89837	5
653075	20
26082	0
89832	27
100505680	40
283701	1
642397	11
100132024	0
100132726	30
727909	25
100288380	9
728498	12
100288601	0
100132292	0
89839	4
100288637	9
100507035	0
390561	10
22909	581
54893	1911
4308	1
406993	0
100506669	2
283710	14
51621	2128
161725	61
1139	31
653125	15
89838	7
728047	39
100506490	0
100129979	0
100506608	6
100506819	24
643699	38
9824	70
6447	770
100506887	0
26585	123
342184	102
100506959	4
6263	1443
57099	100
1133	4
56851	871
161779	30
79768	415
51234	824
9990	548
55505	418
256646	0
254531	596
23015	1383
100302160	0
440270	1809
100422845	0
57369	10
70	131
9716	290
54989	1276
723972	205
89978	96
100507466	44
100507480	1
84529	95
161635	68
145845	0
4212	746
145942	0
100507568	21
161742	2448
283742	200
10125	152
400359	0
400360	0
7057	238
161835	8
11245	133
100505534	2
440275	486
6727	2821
100131089	169
90427	20
701	3
56924	1001
644809	9
100131244	2
5330	84
100505573	315
388115	616
644844	0
85455	343
90417	82
3712	1936
22893	562
113189	163
100505617	22
359821	18
90416	191
27079	107
57082	1
100505648	46
5888	4
55177	1475
2644	110
55192	50
643338	24
84936	237
54866	0
6692	5
171177	19
57617	457
100505662	2
54567	163
79094	80
54617	368
161829	0
11261	1017
729082	527
11339	14
51203	17
51103	280
23168	939
3706	804
4058	63
26015	325
7301	1854
23269	457
693211	0
23005	899
8681	111
100137047	0
100137049	0
51332	138
100423013	0
100289090	2
30844	208
123745	2
283748	0
255189	0
23339	1406
693212	0
25963	670
2595	110
825	327
64397	2639
8773	565
100505769	10
255252	187
55142	304
57519	383
146059	271
146057	155
197131	456
80021	204
23582	387
2038	3
9333	0
116179	0
9836	124
161823	153
146050	373
27229	220
7158	611
4130	6882
9677	335
1159	492
161497	80
117155	131
548596	286
440278	47
2923	954
80237	59
10169	2747
100302254	4
619189	41
25764	402
4236	455
79968	62
84978	75
728758	200
113201	4041
51496	271
645212	223
8669	1034
80208	621
197135	10
567	16310
140691	40
145645	0
6652	99
50506	4
405753	0
90527	2
53905	28
90525	271
9153	10
2628	6985
145663	2
79029	83
84419	0
100126311	0
7782	37
283651	8
26258	945
58472	153
80031	688
283652	84
50804	710
399697	40
6557	12
1854	521
2200	190
100506059	7
22995	23
100506104	0
399694	197
23741	4427
9728	2805
9318	638
2585	95
100306975	6
196951	38
2252	8
56986	151
79895	7
11001	7
3067	4
2553	102
55056	209
100129387	79
9101	725
373509	0
54822	387
84888	148
23431	241
100132724	92
388121	173
1588	0
100506192	0
342035	88
23312	776
29106	7273
256586	497
29767	11015
29766	665
100506227	0
123169	215
5597	708
10017	2
10681	859
100129973	23
55930	67
100302202	0
4644	1946
10776	6410
56204	402
3175	2
256764	0
440279	3928
51187	678
5873	73
100506294	50
9488	61
9236	1544
693213	0
145788	21
161582	32
100506346	141
26108	31
283659	92
4734	145
64864	258
374618	25
55329	52
54816	631
645877	11
145783	86
6938	1052
283663	49
84952	1694
145781	20
81488	199
8854	50
366	14
3990	0
102	622
664618	13
100506466	23
54629	300
79811	1144
54778	328
9133	8
4643	188
100313886	0
92483	0
145773	426
9245	0
2958	400
663	451
27023	0
302	267
79664	377
6095	624
100506491	2
100506510	0
100506530	0
54832	1068
145741	4
388125	30
100289289	0
197003	0
83660	1064
406965	0
100506580	0
7168	1679
100128979	6
114294	111
51065	239
51762	720
83464	598
771	164
9960	150
100130855	17
283807	45
8925	1183
494334	0
23604	203
84191	262
6642	1917
79856	803
5479	562
53944	168
9768	0
9325	216
23060	690
4947	2878
348093	198
100302184	0
80119	43
80301	1861
348094	909
51324	703
123263	140
123264	41
51285	791
390594	3
390595	117
10081	376
10845	282
8483	13
54956	122
26831	0
26832	0
9543	148
57722	188
54878	272
51495	2243
81556	315
9187	105
10260	289
8766	1650
84465	398
100422905	0
115752	718
54962	33
692149	0
5604	719
10302	103
6124	3852
595100	7
595099	2
595097	0
595098	0
55055	34
197021	11
4091	200
4088	1397
79719	523
64799	14
100506686	81
145853	84
5607	191
390598	19
26827	10
8554	126
91860	379
54982	444
10116	146
22801	52
10391	1915
8125	1106
100422971	0
80035	2
79400	1
246777	11
283673	8
26035	273
54852	123
145694	3
9493	23
6176	3583
145837	11
414926	6
7090	705
693214	0
55075	1014
55323	563
56906	109
54839	254
196993	0
79875	447
10002	4
4649	144
123228	38
196996	33
5315	11123
56965	502
60677	457
3073	348
80072	6
338949	0
100130579	0
25820	682
693215	4
100129119	0
646670	0
55889	2
100506212	0
123346	2
585	340
83440	277
100287559	15
4756	2067
10021	45
283677	0
27020	1996
80381	404
388135	1818
161514	0
100287616	21
4016	59
9399	726
5371	418
342096	5
732265	0
283731	21
57611	180
3671	337
64220	33
80125	0
1583	75
729739	3
8482	430
84993	538
440288	17
10620	68
1198	380
80153	517
1543	20
1544	0
1445	533
79748	0
594855	198
25989	1116
10066	465
4351	832
57184	1877
9377	512
54913	149
192683	4597
60490	102
56905	319
653641	5
653643	0
54939	352
79661	393
693216	9
4123	1248
25942	673
5780	741
100506579	0
10073	218
55272	496
257364	524
1464	1981
161753	2
100128285	59
100423035	0
441728	0
92912	810
26263	131
692224	0
145957	67
123591	85
2108	605
7302	111
64843	0
49855	575
5955	355
100506704	0
9051	34
10099	5588
79834	1367
81698	4
646853	0
10363	728
84894	1791
645752	3
440292	10
91450	0
23102	676
646892	6
10518	233
3419	2269
23205	4142
55466	1152
80349	265
1381	91
3658	613
123688	31
5685	568
1138	26
1136	7
1143	2
646934	0
646938	1
11173	62
10933	2988
1512	1452
5923	517
729911	0
406960	0
100506846	0
390616	38
23423	420
23251	64
10588	213
400410	22
283687	41
597	2
54469	886
2184	161
283688	0
9915	8005
100133746	46
58489	726
57214	192
693132	0
23184	695
59274	218
647020	29
161502	0
3603	79
80765	15
100506942	2
342125	1
84206	152
79631	142
283726	39
390660	12
647042	29
100134869	13
440295	85
440297	31
80154	70
6218	993
643696	15
727751	24
100133144	10
727849	126
100288549	10
100505503	1049
64506	190
8120	797
338963	1
283693	17
100505616	106
677778	4
123722	0
123720	224
100505647	234
9455	92
83640	86
123207	181
53339	2149
53346	252
100505661	52
50810	1652
646	3
6457	452
57188	73
100505780	1
440299	15
100505679	2
440300	71
388152	195
100288367	28
374650	115
388165	24
100506874	18
54993	88
54581	307
84942	228
4828	58
23478	495
9640	667
57538	168
9154	0
5151	667
642423	46
100133220	7
11214	815
64410	213
100302121	0
123624	0
145978	0
4916	1258
283738	3
26589	157
64963	285
55070	67
100302235	0
407044	0
64782	192
3669	74
176	51
145864	67
4240	2664
11057	3793
6017	550
55215	44
5428	308
100506983	3
407051	0
254559	857
51458	97
283761	30
90381	25
374654	229
643368	0
5346	81
8800	185
56964	7
55897	62
145873	5
290	94
10239	1433
100507010	396
348110	337
100422841	2
374655	946
3418	1960
10509	1104
10519	629
390637	13
440307	6
51335	7837
100507029	93
23766	187
342132	16
8826	1254
64784	700
100507079	0
641	125
5045	822
2242	152
4122	1867
55898	626
374659	226
100288997	1
91433	165
9055	74
100507118	4
26276	173
100131297	0
390638	0
9899	1031
28232	412
8128	22
100507166	0
145858	0
100144604	0
400451	250
643797	4
643806	1
728619	5
100506727	42
100507217	0
1106	1765
100422995	0
56963	3205
400454	0
55784	18
400456	28
145820	36
100507311	6
100507288	2
644192	13
100506754	6
7026	1008
100302258	0
728800	0
100507325	0
145946	0
91948	0
91947	590
283777	0
3480	976
145814	10
23336	3647
64927	159
123355	64
4205	1080
145748	123
196968	7
644800	0
400464	2
170691	156
388182	31
204219	2
55180	85
140460	188
440313	0
145757	10
220	167
100507452	44
79705	64
22856	528
55829	514
6627	112
5046	200
80213	516
123283	518
441736	6
100507518	0
390648	0
390649	0
100272148	0
26682	0
100124412	0
100302278	0
374666	341
100288486	2
100287029	4
100132169	0
51728	215
79622	875
64285	408
4350	521
8131	757
3050	2
3042	0
3040	2092
3039	1804
3049	21
55692	1006
100129478	12
83986	665
8786	1648
398	1935
64714	385
8312	496
10573	912
58986	508
100134368	3
4833	1033
26063	187
9727	2181
64493	2
6650	559
100507047	9
100423037	1
146325	2
283948	21
9091	1204
57799	873
117166	59
84326	590
100287175	2
100130285	3
84331	325
100507146	3
197335	227
100507167	26
89941	1036
9028	452
10273	846
339123	187
84219	243
146330	10746
100287301	31
79006	4009
65990	466
124093	114
84264	659
64428	708
10232	1
401827	6
724032	0
113000	435
63922	125
51764	23
388199	6
64788	2369
30812	1808
146336	0
6755	7
390664	7
100128785	4
8912	390
25823	8
64499	1
7177	2
23430	2
7329	674
8938	776
115939	469
84572	799
64718	432
283951	135
645811	61
1186	1320
390667	0
9894	461
9742	530
79652	247
100507235	0
57585	408
90861	228
23162	3762
100423012	0
4832	1013
65993	532
197342	32
90864	807
10101	570
3483	18
3029	682
81889	299
254528	11
64735	0
64711	0
51734	480
6123	0
4716	1075
6187	1792
574042	1
26784	2
735301	71
677844	2
146310	3
10607	210
124056	25
2671	471
9143	983
90850	417
283869	3
9351	1592
4913	190
7249	851
5310	4052
100188847	0
100287400	0
25837	537
100507303	224
26788	5
84231	459
57524	1943
64223	1108
283870	127
283871	803
1877	424
1775	57
1632	596
10921	1394
100126328	6
21	1971
650655	28
899	104
80178	53
4917	7
57465	322
527	2933
51005	125
752014	233
100422974	0
5170	1181
652276	61
645644	238
100507321	172
54442	452
83886	45
100128788	2
23524	6039
6923	1583
260429	0
360226	0
10942	2
124220	2
124221	59
64063	2
114984	374
84256	949
79412	62
124222	500
9088	8
283875	5
100507378	0
9080	48
9074	2
51330	85
54985	929
79228	60
146439	5
100128770	4
64386	21
100507419	55
9235	223
84891	0
81854	8
7755	228
100507458	65
7760	345
4992	0
26184	0
7752	94
4210	2
283876	13
10127	329
91151	279
7627	251
4993	0
100463285	6
54925	251
7727	114
146434	22
79903	1025
646174	0
23059	337
197358	176
84464	228
1773	35
10131	675
1387	1211
115	603
6345	106
100507501	23
7023	77
84662	682
51025	121
79585	326
114990	470
9093	611
57407	372
3163	560
100507519	2
29965	3204
342346	18
124402	505
23295	1298
100507570	3
84309	784
124401	371
146562	32
26048	196
124404	7
440335	4
79641	1153
84656	1810
29855	332
5493	116
9717	409
51172	387
100507589	55
146556	716
56052	80
196483	37
54715	848
440337	17
100507627	1
283953	1
79091	74
18	7705
25880	100
5373	91
23589	1189
100507655	10
7874	1307
100287598	2
29035	494
100505487	1150
100313938	0
2903	622
100287628	20
80063	157
2013	763
146279	3
4682	114
780776	207
4261	11
28955	514
100505564	15
23274	709
8651	16
7142	0
58531	0
5620	0
5619	0
116028	34
388210	3
400499	2
100505618	0
9516	1002
8303	6376
51061	299
29066	597
400500	0
26156	825
2935	1629
608	0
84127	37
92017	593
642696	0
55313	327
729993	280
2072	195
100505672	0
57496	806
100505691	5
100129781	38
574455	0
100126355	0
5073	253
51283	352
8399	2
642778	176
642799	187
730013	6
23420	711
100422960	0
100422870	0
100288162	61
9284	683
23042	614
123803	230
54700	572
100505915	56
100288332	557
255027	151
89927	1437
9665	1626
54820	152
619553	0
4629	3877
100506151	8
123811	504
4363	136
368	23
408050	606
100422886	1
100422956	0
339044	1152
100288368	0
100506074	665
64131	897
100506171	0
100506193	722
100506250	189
100422836	0
100423006	0
283820	772
653190	9
6210	786
23204	7241
23049	1480
79905	139
10229	276
162073	475
51760	250
728276	0
79838	6
51573	1364
9738	683
57020	589
400506	178
124152	1828
51704	10800
124274	0
2813	0
7369	0
204474	0
54988	156
123876	0
348158	0
116285	8
55623	620
6296	3
112479	152
81691	31
123879	83
100506372	0
57149	571
55567	2
57146	77
7783	0
257629	0
1428	375
400508	0
400509	5
23117	888
100190986	40
100506395	9
100271836	55
387254	14
51108	1862
10261	8
146183	3
730092	64
440345	926
7385	1342
255762	3
730094	394
100506442	18
146177	109
100288072	6
29904	401
55718	200
1039	211
100131998	51
641298	76
100506541	7
100506520	42
100132247	1649
653786	6
9956	65
57478	429
6340	0
6338	2
91949	299
23062	844
124454	339
56061	784
4706	442
79728	128
84516	588
100506587	223
5347	46
10595	0
63928	6
5579	2343
10368	607
5930	871
400511	6
27327	1332
115584	22
55114	351
554206	10
51451	219
100506655	0
343	4
342357	152
9951	237
100422923	0
162083	0
79831	91
197370	425
400512	6
3566	212
50615	13
283888	10
2975	1206
23247	494
146395	227
23214	1066
100506705	5
388228	637
728741	17
388237	3
728689	1338
1201	203
55911	41
246778	2
26471	535
112869	60
6799	32
6817	356
728734	20
8663	1481
100507607	1
100506786	11
11273	1021
7284	1656
25970	1354
487	15
100289092	7
79874	241
930	6
84901	452
83985	340
27040	117
653390	55
100506862	0
440352	10
728888	469
100506875	9
100506830	65
606724	63
552900	133
79008	33
445329	202
388242	20
440354	103
81893	8
6693	72
23475	414
283897	18
653808	0
3835	284
4150	2831
112476	2331
79447	734
9961	533
10423	1494
440356	17
26470	984
253982	1662
253980	484
124446	1880
9344	1710
8479	524
283899	203
8448	514
146378	0
83723	306
226	8711
5531	450
6911	43
83719	2411
100271831	1
100506914	77
79153	44
5595	1773
11151	460
654483	140
548593	54
6818	209
613038	28
613037	653
595101	100
10421	1104
26000	864
29895	3
1731	179
197407	117
51333	257
79077	279
22928	590
3683	116
100506928	0
79724	1086
100506960	130
65988	244
100506973	24
92595	144
146542	255
146540	203
115509	69
78994	427
100506988	51
64319	848
730183	48
10847	1216
677813	0
5261	431
90835	21
9810	1194
23361	664
9274	270
100313837	0
1489	126
283932	62
54620	1011
93129	357
9739	459
80270	139
112755	1914
6810	298
79759	191
9726	271
339105	106
79001	451
10295	447
84148	378
100507092	12
5652	2
146547	14
2521	1989
29108	36
493829	5
260434	42
3684	23
3687	33
3681	2
1339	4
100507110	37
283933	8
79798	309
7041	238
6524	2
100507155	0
64755	678
100128371	0
51327	2
440359	285
100132341	31
124411	135
10308	104
100133023	0
388248	20
100289290	0
440362	1
729264	8
100507221	0
390705	0
24150	2
386757	4
100132941	0
388255	0
653550	1
729355	13
401847	0
390714	0
440361	0
100132143	0
649159	0
100302162	0
100505948	0
162137	0
606551	1511
283914	2
146481	26
100130700	0
400533	0
124149	0
79801	13
55737	1075
23594	30
91807	15
388272	89
84706	4187
10294	1217
81831	282
81533	360
5257	916
100507534	36
94160	73
85320	25
83752	775
